scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,2,goal_reached,mid,8,1,546,54.6,52.8142,0.8461,0.9641,0.1494,14.4172,0.0842,0.1429,0.5103,0.1154,-0.0089,0.0237,0.0493,0.022,26.47,47.51,6.53,0,0,0,0,16,0,0.001151,468,7,0.424653,470,7,2.044,4,0.0,0.0,0.273189,
CorridorStructured,mpc_soft,10,9,goal_reached,mid,8,1,551,55.1,53.9994,0.8275,-0.3809,0.909,14.4948,0.3626,0.6298,2.5501,0.5149,-0.0011,0.0313,0.0495,0.0313,26.19,98.47,7.72,0,0,10,0,32,0,0.003336,193,3,0.366844,290,1,1.7532,4,0.0,4e-10,0.2,
CorridorStructured,mpc_soft,10,7,goal_reached,mid,8,1,556,55.6,54.6762,0.8172,0.9754,0.1632,14.6295,0.4383,0.6726,2.251,0.5102,-0.0054,0.0251,0.0492,0.0246,27.85,259.14,14.23,1,0,14,0,25,0,0.00712,213,4,0.365932,446,5,1.8993,4,1.1e-09,6.088e-07,0.2,
CorridorStructured,mpc_soft,10,10,goal_reached,mid,8,1,536,53.6,52.8791,0.845,0.0646,0.9877,10.714,0.1029,0.188,0.665,0.1574,-0.0176,0.0681,0.6822,0.0657,25.77,109.96,7.48,0,0,3,0,4,0,0.001291,124,1,0.441785,120,1,1.7071,4,0.0,1e-09,0.2,
CorridorStructured,mpc_soft,10,11,goal_reached,mid,8,1,597,59.7,54.6472,0.8177,0.8385,0.4305,14.215,0.3192,0.4039,1.0119,0.2474,-0.0041,0.0295,0.0493,0.0292,27.58,89.27,9.46,0,0,48,0,35,0,0.025675,411,6,0.367436,234,0,1.6918,4,0.0,2.1e-09,0.2,
CorridorStructured,mpc_soft,10,12,goal_reached,mid,8,1,548,54.8,53.0694,0.842,-0.2473,0.9443,16.1254,0.3211,0.4208,1.0716,0.2721,-0.0049,0.0295,0.0495,0.0291,27.59,515.76,24.3,1,0,32,0,38,0,0.004021,219,3,0.376581,220,3,2.0328,4,0.0003677667,0.2015361572,0.198008,
CorridorStructured,mpc_soft,10,13,goal_reached,mid,8,1,536,53.6,53.0072,0.843,0.9889,0.0485,11.5215,0.1264,0.2442,0.9206,0.209,-0.01,0.044,0.5249,0.0428,26.01,161.85,9.01,0,0,3,0,15,0,0.162626,219,4,0.335578,217,4,1.6157,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,14,goal_reached,mid,8,1,538,53.8,52.5209,0.8508,0.9762,0.0911,10.568,0.0828,0.173,0.7574,0.1519,-0.0097,0.0307,0.0494,0.0292,25.83,43.16,6.24,0,0,2,0,7,0,0.002065,156,6,0.389047,153,6,2.171,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,4,solver_fail:Infeasible_Problem_Detected,high,12,0,407,40.7,39.4311,1.1332,0.966,0.1588,12.1189,0.3824,0.6135,1.83,0.4798,-0.0121,0.0312,0.0496,0.0288,28.9,170.18,10.86,1,0,13,0,35,0,0.059724,201,7,0.366229,277,11,2.4496,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,18,goal_reached,mid,8,1,536,53.6,52.3046,0.8543,0.9758,0.0863,9.8741,0.0444,0.093,0.3914,0.0818,-0.0081,0.0209,0.0495,0.0193,25.92,39.36,5.8,0,0,0,0,8,0,0.003431,347,0,0.391458,243,2,1.5504,4,0.0,0.0,0.391458,
