scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,5,max_steps,mid,8,0,800,80.0,57.7437,0.7738,-0.3953,0.7025,13.8662,0.8091,0.9639,2.1739,0.524,-0.0051,0.0278,0.0497,0.0273,47.21,291.24,17.37,0,0,419,0,308,0,0.032284,384,6,0.366798,732,4,1.2875,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,19,solver_fail:Restoration_Failed,mid,8,0,323,32.3,27.3753,1.6323,0.8475,0.3135,9.7424,0.4239,0.7553,1.9345,0.6252,-0.005,0.0306,0.0494,0.0302,53.59,204.53,12.21,1,0,2,0,80,0,0.018256,322,2,0.367308,155,1,2.5418,4,0.0,0.0,0.2,
CorridorStructured,mpc_soft,10,15,goal_reached,mid,8,1,695,69.5,53.226,0.8395,0.7575,0.4069,18.191,0.5668,0.7167,1.5593,0.4386,0.0,0.027,0.0492,0.027,38.0,179.12,11.22,0,0,137,0,192,0,0.023388,540,3,0.367087,96,7,2.1353,4,0.0,3e-10,0.2,
CorridorStructured,mpc_soft,10,2,solver_fail:Restoration_Failed,high,12,0,362,36.2,21.4817,2.0801,0.5231,0.5121,6.2837,0.3783,0.4532,0.8233,0.2496,-0.0112,0.0305,0.0495,0.0284,41.47,253.27,14.75,2,0,158,0,165,0,0.017381,199,10,0.367344,192,10,2.4724,4,0.0,2.4e-09,0.2,
CorridorStructured,mpc_soft,10,0,goal_reached,high,12,1,536,53.6,52.5878,0.8497,0.9811,0.0753,12.107,0.0659,0.1472,0.6805,0.1316,-0.0046,0.0233,0.0492,0.0228,33.76,43.2,3.76,0,0,0,0,20,0,0.000222,383,9,0.367421,384,9,2.6511,4,0.0,0.0,0.209289,
CorridorStructured,mpc_soft,10,17,goal_reached,mid,8,1,540,54.0,53.1229,0.8411,0.9838,0.0726,10.4501,0.0887,0.1763,0.6663,0.1523,-0.0045,0.0324,0.3186,0.0321,51.03,65.02,4.46,0,0,0,0,32,0,0.000275,436,1,0.367957,181,4,1.4944,3,0.0,0.0,0.367957,
CorridorStructured,mpc_soft,10,4,goal_reached,high,12,1,536,53.6,52.3237,0.854,0.9762,0.0755,9.2274,0.0347,0.0755,0.3749,0.0671,-0.0065,0.0178,0.0493,0.0166,33.51,42.37,2.96,0,0,0,0,6,0,0.000232,186,7,0.36963,185,7,1.9664,4,0.0,0.0,0.36963,
CorridorStructured,mpc_soft,10,1,goal_reached,high,12,1,537,53.7,53.0439,0.8424,0.9878,0.069,16.0304,0.1453,0.2504,0.8285,0.204,-0.0067,0.0328,0.0496,0.0322,36.4,206.9,9.16,0,0,0,0,36,0,0.000665,168,1,0.367359,173,1,2.4004,4,0.0,0.0,0.367359,
CorridorStructured,mpc_soft,10,3,solver_fail:Infeasible_Problem_Detected,high,12,0,566,56.6,48.741,0.9168,0.8609,0.3062,18.2909,0.4421,0.5462,1.3473,0.3208,-0.0086,0.039,0.4232,0.038,37.84,178.6,10.77,1,0,74,0,149,0,0.025384,422,0,0.362241,437,5,2.7367,4,4.3e-09,2.4571e-06,0.2,
CorridorStructured,mpc_soft,10,7,solver_fail:Restoration_Failed,high,12,0,323,32.3,29.4673,1.5164,0.9115,0.2654,9.0837,0.1904,0.3414,1.0379,0.2835,-0.0051,0.0296,0.0496,0.0292,56.42,339.45,23.78,1,0,6,0,39,0,0.000353,176,2,0.367941,187,2,2.5201,4,0.0,0.0,0.2,
