scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpc_soft,10,7,goal_reached,mid,8,1,536,53.6,52.658,0.8486,0.9824,0.0619,9.9871,0.0755,0.1811,0.8548,0.1646,-0.0075,0.0216,0.0492,0.0203,33.05,81.63,3.84,0,0,0,0,16,0,0.000265,248,0,0.372764,250,0,1.653,4,0.0,0.0,0.322262,
CorridorStructured,mpc_soft,10,14,goal_reached,mid,8,1,536,53.6,52.3295,0.8539,0.9763,0.0807,9.785,0.0376,0.0871,0.5017,0.0786,-0.0089,0.0202,0.0493,0.0181,33.46,67.36,3.16,0,0,0,0,6,0,0.00072,355,1,0.371713,356,1,1.4944,3,0.0,0.0,0.371713,
CorridorStructured,mpc_soft,10,8,goal_reached,mid,8,1,536,53.6,51.9583,0.86,0.9694,0.1233,12.5121,0.1069,0.2224,0.8891,0.195,-0.0079,0.0225,0.0491,0.0211,33.52,71.42,4.08,0,0,22,0,12,0,0.000315,268,1,0.3752,199,5,1.6679,3,0.0,0.0,-0.191091,
CorridorStructured,mpc_soft,10,17,goal_reached,mid,8,1,536,53.6,51.7919,0.8628,0.9663,0.1043,9.8752,0.0427,0.1181,0.7258,0.1101,-0.0058,0.0168,0.0491,0.0157,33.39,61.23,3.84,0,0,16,0,9,0,0.000565,107,5,0.38069,115,5,1.5765,4,0.0,0.0,0.073141,
CorridorStructured,mpc_soft,10,6,goal_reached,mid,8,1,546,54.6,53.1555,0.8406,0.9735,0.0943,14.9433,0.1563,0.3176,1.4266,0.2765,-0.0067,0.0227,0.0494,0.0217,33.63,324.29,13.33,0,0,2,0,20,0,0.139332,428,2,0.367342,288,7,1.6484,4,0.0,0.0,0.24967,
CorridorStructured,mpc_soft,10,16,goal_reached,mid,8,1,545,54.5,53.4414,0.8361,0.9806,0.097,12.0501,0.1232,0.2645,1.0436,0.2341,-0.0091,0.0233,0.0492,0.0214,33.68,622.69,26.0,1,0,4,0,16,0,0.266513,379,5,0.263546,380,5,1.4697,3,0.0,0.0,0.180177,
CorridorStructured,mpc_soft,10,11,goal_reached,mid,8,1,542,54.2,53.9247,0.8286,0.9949,0.0436,15.4694,0.2163,0.3959,1.392,0.3316,-0.0084,0.0294,0.0494,0.0282,34.11,217.44,9.27,0,0,4,0,52,0,0.208104,279,6,0.274196,279,6,1.8376,4,0.0,0.0,0.26725,
CorridorStructured,mpc_soft,10,5,goal_reached,mid,8,1,536,53.6,52.1528,0.8568,0.973,0.0932,9.8327,0.0761,0.1873,0.8545,0.1712,-0.0007,0.0245,0.0495,0.0244,35.27,175.42,9.88,0,0,14,0,25,0,0.543556,61,4,0.095939,61,4,1.4907,4,0.0,0.0,0.095939,
CorridorStructured,mpc_soft,10,18,goal_reached,mid,8,1,536,53.6,52.8345,0.8457,0.9857,0.0595,9.0216,0.0482,0.1116,0.5293,0.1006,-0.0047,0.0229,0.0493,0.0224,33.53,150.39,5.98,0,0,0,0,20,0,0.226386,352,5,0.276966,353,5,1.7201,4,0.0,0.0,0.276966,
CorridorStructured,mpc_soft,10,19,goal_reached,mid,8,1,536,53.6,52.7644,0.8469,0.9844,0.077,10.3759,0.0874,0.1827,0.7405,0.1604,-0.0075,0.0249,0.0491,0.0237,33.87,220.62,9.98,0,0,0,0,24,0,0.200285,101,6,0.277188,101,6,1.722,4,0.0,0.0,0.277188,
