scenario,controller,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
CorridorStructured,mpcc_hard,10,17,goal_reached,mid,8,1,571,57.1,54.048,0.8267,0.9465,0.0765,14.1548,0.1077,0.2409,1.2207,0.2155,-0.0044,0.0284,0.1661,0.028,38.84,196.32,11.57,0,0,0,0,0,0,0.0,198,4,0.449971,272,5,2.2224,4,0.0,0.0,0.342092,
CorridorStructured,mpcc_hard,10,15,solver_fail:Infeasible_Problem_Detected,mid,8,0,381,38.1,36.2813,1.2316,0.9523,0.1201,11.955,0.1628,0.2872,1.0519,0.2367,-0.0036,0.0282,0.1523,0.028,62.83,691.59,49.62,1,0,0,0,0,0,0.0,141,1,0.424095,91,7,2.5486,4,0.0,0.0,0.237355,
CorridorStructured,mpcc_hard,10,16,solver_fail:Infeasible_Problem_Detected,mid,8,0,519,51.9,29.9212,1.4934,0.5765,0.4515,18.0723,0.2486,0.3324,0.8909,0.2207,-0.0165,0.1355,0.836,0.1345,48.81,276.43,21.99,1,0,2,0,0,0,0.0,133,7,0.367549,276,2,2.7418,4,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,2,solver_fail:Infeasible_Problem_Detected,high,12,0,314,31.4,29.6142,1.5089,0.9431,0.1401,9.2322,0.1512,0.2716,0.9297,0.2256,-0.0031,0.0346,0.2948,0.0344,40.68,328.03,22.27,1,0,0,0,1,0,0.022025,313,4,0.413382,219,0,2.879,4,0.0,0.0,0.413382,
CorridorStructured,mpcc_hard,10,7,solver_fail:Infeasible_Problem_Detected,high,12,0,117,11.7,10.9502,4.0806,0.9359,0.0885,0.2109,0.0019,0.0088,0.0528,0.0086,-0.002,0.0281,0.0494,0.0281,59.67,238.16,17.75,1,0,0,0,0,0,0.0,,,1.621864,115,3,1.2222,3,0.0,0.0,0.582642,
CorridorStructured,mpcc_hard,10,9,solver_fail:Infeasible_Problem_Detected,high,12,0,96,9.6,9.0414,4.9421,0.9418,0.1017,1.2911,0.0861,0.2006,0.6176,0.1811,-0.0048,0.0295,0.0494,0.0291,58.38,112.06,10.4,1,0,2,0,0,0,0.0,91,10,0.538237,92,10,1.8958,3,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,4,solver_fail:Infeasible_Problem_Detected,high,12,0,242,24.2,22.9583,1.9463,0.9487,0.1416,7.3054,0.1999,0.3307,0.9205,0.2635,-0.0092,0.036,0.2508,0.0348,41.75,460.87,30.26,1,0,3,0,0,0,0.0,161,4,0.386731,159,4,2.3512,4,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,10,solver_fail:Infeasible_Problem_Detected,high,12,0,183,18.3,15.7659,2.8342,0.8615,0.2543,6.3719,0.112,0.19,0.5842,0.1535,-0.0029,0.0266,0.076,0.0265,44.72,483.33,38.95,1,0,0,0,0,0,0.0,125,10,0.367431,159,0,1.9945,4,0.0,0.0,0.367431,
CorridorStructured,mpcc_hard,10,1,solver_fail:Infeasible_Problem_Detected,high,12,0,429,42.9,40.3741,1.1067,0.9411,0.1445,15.1601,0.1497,0.2524,0.8246,0.2032,-0.0077,0.0306,0.1422,0.0296,43.86,364.48,26.54,1,0,0,0,0,0,0.0,190,1,0.367572,239,5,2.6807,4,0.0,0.0,0.203818,
CorridorStructured,mpcc_hard,10,13,solver_fail:Infeasible_Problem_Detected,high,12,0,91,9.1,8.4862,5.2655,0.9325,0.0993,0.1791,0.0007,0.0037,0.0234,0.0036,-0.0009,0.0296,0.0494,0.0296,59.71,262.67,22.1,1,0,0,0,0,0,0.0,,,0.862605,89,10,1.4396,4,0.0,0.0,0.803773,
CorridorStructured,mpcc_hard,10,16,solver_fail:Infeasible_Problem_Detected,high,12,0,91,9.1,8.489,5.2637,0.9329,0.1001,0.0927,0.001,0.0042,0.0207,0.004,-0.0054,0.0307,0.0494,0.0302,59.73,183.69,15.4,1,0,0,0,0,0,0.0,,,0.719949,88,11,1.1209,3,0.0,0.0,0.719949,
CorridorStructured,mpcc_hard,10,15,solver_fail:Infeasible_Problem_Detected,high,12,0,151,15.1,14.5087,3.0798,0.9608,0.0843,4.0366,0.2917,0.5375,1.4793,0.4515,-0.016,0.0729,0.5301,0.0711,45.9,720.83,68.57,2,0,0,0,0,0,0.0,,,0.446129,109,3,1.351,2,2.1309e-06,0.0003217614,0.340326,
CorridorStructured,mpcc_hard,10,19,solver_fail:Infeasible_Problem_Detected,high,12,0,151,15.1,14.8131,3.0165,0.981,0.0835,3.7482,0.3174,0.467,1.1429,0.3426,0.0049,0.0291,0.0496,0.0287,38.37,146.21,17.39,1,0,0,0,1,0,0.083285,150,7,0.489983,150,7,2.0662,4,0.0,0.0,0.408284,
OpenClutter,mpcc_hard,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,105,10.5,10.1486,4.3023,0.9665,0.102,2.3323,0.0249,0.0555,0.236,0.0496,-0.0049,0.0201,0.0494,0.0195,44.41,481.04,50.53,1,0,0,0,0,0,0.0,,,1.277234,104,1,1.019,2,0.0,0.0,0.541702,
CorridorStructured,mpcc_hard,10,13,goal_reached,mid,8,1,577,57.7,54.4374,0.8208,0.9435,0.1089,17.4186,0.2105,0.3999,1.6626,0.34,-0.0022,0.0282,0.0717,0.0281,62.87,451.63,27.0,0,0,0,0,0,0,0.0,286,1,0.368981,282,1,1.8614,4,0.0,0.0,0.228988,
CorridorStructured,mpcc_hard,10,12,solver_fail:Infeasible_Problem_Detected,high,12,0,391,39.1,36.4099,1.2272,0.9312,0.1759,15.5925,0.1542,0.2322,0.7687,0.1735,-0.0009,0.029,0.0497,0.029,42.03,497.66,34.28,1,0,0,0,0,0,0.0,71,1,0.376565,179,8,3.0946,4,0.0,0.0,0.214808,
CorridorStructured,mpcc_hard,10,5,goal_reached,high,12,1,592,59.2,53.7254,0.8317,0.9075,0.1839,17.4049,0.0999,0.1843,0.7417,0.1549,-0.0074,0.0345,0.2318,0.0337,44.26,642.23,29.62,0,0,0,0,0,0,0.0,269,0,0.401639,131,3,2.647,4,0.0,0.0,0.258982,
CorridorStructured,mpcc_hard,10,14,goal_reached,mid,8,1,625,62.5,54.692,0.817,0.8751,0.249,18.7179,0.1857,0.3728,1.4341,0.3233,-0.0026,0.0284,0.0932,0.0282,67.61,979.46,51.33,1,0,2,0,2,0,0.004487,465,5,0.367599,513,0,2.0688,4,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,17,solver_fail:Infeasible_Problem_Detected,high,12,0,378,37.8,35.9197,1.244,0.9503,0.1444,14.0561,0.2281,0.3415,0.854,0.2541,-0.0336,0.1509,0.8177,0.1471,43.31,759.11,60.52,3,0,0,0,0,0,0.0,331,6,0.430645,153,4,2.6111,4,2.02495e-05,0.0052755361,0.2,
CorridorStructured,mpcc_hard,10,11,goal_reached,high,12,1,570,57.0,54.0213,0.8272,0.9477,0.0598,14.0096,0.1229,0.25,0.9099,0.2177,-0.0025,0.0307,0.2172,0.0306,41.55,364.38,19.85,0,0,0,0,0,0,0.0,190,3,0.421447,383,1,2.7228,4,0.0,0.0,0.289085,
CorridorStructured,mpcc_hard,10,8,goal_reached,high,12,1,572,57.2,53.9264,0.8286,0.9428,0.1107,16.7722,0.1426,0.2547,0.8267,0.211,-0.0014,0.0288,0.0496,0.0287,52.39,910.92,42.13,0,0,0,0,0,0,0.0,184,4,0.439457,186,4,2.9808,4,0.0,0.0,0.221333,
CorridorStructured,mpcc_hard,10,14,goal_reached,high,12,1,613,61.3,51.6391,0.8653,0.8424,0.2648,9.3194,0.0448,0.0998,0.5219,0.0891,-0.0007,0.028,0.0496,0.028,40.22,227.64,13.75,0,0,2,0,0,0,0.0,400,5,0.39817,402,5,2.8548,4,0.0,0.0,0.2,
OpenClutter,mpcc_hard,11,11,solver_fail:Infeasible_Problem_Detected,low,4,0,89,8.9,8.5914,5.0821,0.9653,0.1097,1.8183,0.0171,0.0364,0.193,0.0322,-0.0014,0.0178,0.0484,0.0177,50.1,922.18,104.53,2,0,0,0,0,0,0.0,,,2.228872,25,2,0.8989,1,3.755e-07,3.34194e-05,0.541702,
CorridorStructured,mpcc_hard,10,18,goal_reached,high,12,1,577,57.7,53.9754,0.8279,0.9354,0.116,15.2672,0.0915,0.1723,0.5989,0.146,-0.0048,0.0459,0.4601,0.0457,43.99,180.64,13.8,0,0,0,0,0,0,0.0,449,11,0.39142,174,7,2.6603,4,0.0,0.0,0.39142,
OpenClutter,mpcc_hard,11,3,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,40.84,482.65,19.56,0,0,0,0,0,0,0.0,,,0.761825,213,2,0.9035,3,0.0,0.0,0.541702,
CorridorStructured,mpcc_hard,10,6,goal_reached,high,12,1,591,59.1,53.7798,0.8309,0.91,0.1914,16.8752,0.1326,0.2437,0.9263,0.2044,-0.0194,0.1156,0.8967,0.114,65.21,988.87,43.86,0,0,5,0,0,0,0.0,304,11,0.367845,254,2,2.9645,4,0.0,0.0,0.2,
CorridorStructured,mpcc_hard,10,11,max_steps,mid,8,0,800,80.0,33.5046,1.3337,0.4188,0.4652,14.7017,0.0768,0.1656,1.1691,0.1466,-0.0106,0.0733,0.9875,0.0726,74.33,304.77,27.7,0,0,0,0,0,0,0.0,124,4,0.426427,159,5,2.1225,4,0.0,0.0,0.426427,
OpenClutter,mpcc_hard,11,5,goal_reached,low,4,1,548,54.8,53.0678,0.8228,0.9684,0.0828,13.2426,0.1221,0.2126,0.7581,0.1741,0.0023,0.0272,0.0764,0.0271,45.31,995.68,49.1,0,0,0,0,0,0,0.0,215,3,0.367436,375,0,1.2518,3,0.0,0.0,0.367436,
OpenClutter,mpcc_hard,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,50.6,459.93,24.33,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,41.41,477.53,21.86,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,11,8,goal_reached,low,4,1,552,55.2,52.6277,0.8296,0.9534,0.1143,11.1229,0.1247,0.3078,1.4521,0.2814,-0.0065,0.031,0.2398,0.0303,43.14,490.37,20.94,0,0,0,0,0,0,0.0,138,3,0.483407,95,3,0.9764,2,0.0,0.0,0.200972,
OpenClutter,mpcc_hard,11,10,goal_reached,low,4,1,536,53.6,52.2908,0.835,0.9756,0.0304,9.9391,0.0659,0.1462,0.6291,0.1306,-0.0039,0.0278,0.0497,0.0275,42.8,658.61,28.93,0,0,0,0,0,0,0.0,374,1,0.440875,458,0,0.9757,3,0.0,0.0,0.440875,
OpenClutter,mpcc_hard,11,2,goal_reached,low,4,1,542,54.2,52.5719,0.8305,0.97,0.0296,9.4016,0.0626,0.1639,0.8609,0.1514,-0.0025,0.0363,0.369,0.0362,64.94,760.73,31.49,0,0,0,0,0,0,0.0,281,3,0.368145,325,0,1.048,4,0.0,0.0,0.368145,
OpenClutter,mpcc_hard,11,1,goal_reached,low,4,1,555,55.5,54.1374,0.8065,0.9754,0.0301,12.4924,0.1828,0.5085,2.4353,0.4745,-0.0023,0.0268,0.0497,0.0267,67.52,1235.54,60.81,1,0,2,0,0,0,0.0,374,0,0.367479,258,3,1.0865,3,6.13e-08,3.40403e-05,0.2,
OpenClutter,mpcc_hard,11,12,solver_fail:Infeasible_Problem_Detected,low,4,0,359,35.9,34.8113,1.2543,0.9697,0.0603,6.1116,0.0241,0.0538,0.3284,0.0481,-0.0051,0.0243,0.0493,0.0238,52.42,481.09,27.72,1,0,0,0,1,0,0.014933,358,2,0.527763,358,2,0.4875,1,0.0,0.0,0.527763,
OpenClutter,mpcc_hard,11,13,goal_reached,low,4,1,537,53.7,51.9703,0.8401,0.9678,0.0308,7.9729,0.0209,0.045,0.2346,0.0398,-0.0068,0.0262,0.0495,0.0253,40.58,474.17,19.77,0,0,0,0,0,0,0.0,,,0.501698,311,0,1.2812,4,0.0,0.0,0.501698,
OpenClutter,mpcc_hard,11,14,goal_reached,low,4,1,548,54.8,52.82,0.8266,0.9639,0.08,11.0496,0.1,0.2783,1.435,0.2597,-0.001,0.0276,0.0497,0.0276,41.51,457.03,21.12,0,0,2,0,0,0,0.0,383,2,0.441638,385,2,0.9124,3,0.0,0.0,0.2,
