scenario,controller,weight_name,weight_factor,weight_value,path_id,seed_offset,termination_reason,congestion_tier,spawned_dyn_obs_count,goal_reached,steps_taken,completion_time_s,path_length,path_efficiency,mean_speed,std_speed,smoothness,mean_cont_err,rms_cont_err,max_cont_err,std_cont_err,mean_lag_err,rms_lag_err,max_lag_err,std_lag_err,mean_solve_ms,max_solve_ms,std_solve_ms,solver_fail_count,static_body_collision_steps,static_zone_violation_steps,dyn_body_collision_steps,dyn_exclusion_violation_steps,total_body_collision_steps,worst_dyn_excl_depth,worst_dyn_excl_step,worst_dyn_excl_obs,min_dyn_body_clearance,min_dyn_body_clearance_step,min_dyn_body_clearance_obs,mean_active_dyn_obs,max_active_dyn_obs,mean_state_mismatch,max_state_mismatch,min_clearance_m,error
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,1,goal_reached,low,4,1,555,55.5,54.1369,0.8065,0.9754,0.0302,12.4671,0.1827,0.5082,2.4341,0.4742,-0.002,0.0269,0.0497,0.0268,34.74,594.18,29.47,1,0,2,0,0,0,0.0,373,0,0.367479,258,3,1.0865,3,2.7951e-06,0.001551268,0.2,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,32.43,212.18,12.93,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,1,solver_fail:Infeasible_Problem_Detected,low,4,0,361,36.1,34.9759,1.2484,0.9689,0.0803,7.959,0.0562,0.1516,0.9707,0.1408,-0.013,0.0279,0.0498,0.0247,35.23,320.98,24.43,1,0,0,0,0,0,0.0,262,3,0.367428,259,3,1.0166,3,0.0,0.0,0.367428,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,32.37,242.83,15.66,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,6,goal_reached,low,4,1,562,56.2,51.9921,0.8398,0.9251,0.1753,9.2782,0.0311,0.0822,0.5135,0.0761,-0.003,0.0266,0.0497,0.0265,32.66,207.27,11.84,0,0,2,0,0,0,0.0,435,2,0.42569,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,5,goal_reached,low,4,1,551,55.1,53.0461,0.8231,0.0388,0.9678,14.1283,0.1399,0.2598,0.9548,0.2189,-0.0045,0.0269,0.0764,0.0265,34.43,353.19,22.04,0,0,0,0,0,0,0.0,215,3,0.367526,383,0,1.2577,3,0.0,0.0,0.300424,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,9,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,30.54,201.48,10.69,0,0,0,0,0,0,0.0,,,1.003956,423,1,0.6382,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_cont,1.0,3.0,11,8,goal_reached,low,4,1,557,55.7,53.229,0.8203,0.9556,0.1031,11.1927,0.0764,0.1738,0.8077,0.1561,-0.0051,0.0302,0.2398,0.0298,35.4,852.68,39.45,1,0,0,0,1,0,0.003692,117,3,0.431019,127,3,0.9713,2,8.20997e-05,0.0457295442,0.405077,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,8,solver_fail:Infeasible_Problem_Detected,low,4,0,117,11.7,11.3463,3.8481,0.9698,0.1439,3.6478,0.1648,0.25,0.7538,0.1879,-0.0147,0.0319,0.2197,0.0284,32.66,280.07,30.17,1,0,0,0,1,0,0.002316,116,3,0.45788,96,3,0.6923,1,0.0,0.0,0.424634,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,2,goal_reached,low,4,1,542,54.2,52.5104,0.8315,0.9688,0.03,9.9427,0.0541,0.1481,0.8423,0.1379,-0.0097,0.035,0.3488,0.0337,32.77,304.14,15.78,0,0,0,0,0,0,0.0,281,3,0.367472,327,0,1.0517,4,0.0,0.0,0.356407,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,3,goal_reached,low,4,1,540,54.0,52.0034,0.8396,0.963,0.0314,7.4212,0.0099,0.0229,0.1929,0.0207,-0.0043,0.0268,0.0498,0.0264,32.31,346.73,15.68,0,0,0,0,0,0,0.0,,,0.76275,213,2,0.9074,3,0.0,0.0,0.542463,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,4,goal_reached,low,4,1,536,53.6,52.2512,0.8356,0.9748,0.0296,10.2305,0.0424,0.0977,0.4827,0.088,-0.0014,0.0251,0.0497,0.025,32.75,330.39,17.06,0,0,0,0,0,0,0.0,81,1,0.402959,82,1,1.0466,2,0.0,0.0,0.402959,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,1,solver_fail:Infeasible_Problem_Detected,low,4,0,361,36.1,34.9532,1.2492,0.9682,0.0845,7.744,0.0517,0.1397,0.9456,0.1297,-0.0006,0.0238,0.0496,0.0238,33.29,244.58,17.77,1,0,0,0,0,0,0.0,258,3,0.367698,257,3,1.0194,3,0.0,0.0,0.367698,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,6,goal_reached,low,4,1,562,56.2,52.0846,0.8383,0.9268,0.1755,10.0526,0.0253,0.0746,0.5135,0.0701,-0.0057,0.0278,0.0498,0.0272,31.29,307.74,14.56,0,0,2,0,0,0,0.0,435,2,0.417996,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,5,goal_reached,low,4,1,548,54.8,52.4911,0.8318,0.9579,0.113,12.4526,0.0933,0.1701,0.5819,0.1423,-0.0089,0.026,0.0906,0.0245,33.67,333.1,22.59,0,0,0,0,0,0,0.0,212,3,0.367424,375,0,1.25,3,0.0,0.0,0.367424,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,418,41.8,39.0369,1.1185,0.9339,0.1582,8.5515,0.0595,0.1601,0.7734,0.1487,-0.0061,0.0309,0.2624,0.0303,31.3,132.56,10.94,1,0,0,0,0,0,0.0,114,1,0.401708,116,1,0.9402,2,0.0,0.0,0.401708,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,7,goal_reached,low,4,1,547,54.7,53.154,0.8214,0.9717,0.0306,11.7067,0.085,0.2002,0.9515,0.1813,-0.0085,0.0522,0.5607,0.0515,32.61,257.98,14.78,0,0,0,0,0,0,0.0,299,3,0.402544,264,0,1.0475,2,0.0,0.0,0.357547,
OpenClutter,mpcc_hard,q_cont,2.0,6.0,11,9,goal_reached,low,4,1,540,54.0,52.0034,0.8396,0.963,0.0314,7.4212,0.0099,0.0229,0.1929,0.0207,-0.0043,0.0268,0.0498,0.0264,31.25,255.49,12.55,0,0,0,0,0,0,0.0,,,1.022042,424,1,0.6389,2,0.0,0.0,0.542463,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,8,solver_fail:Infeasible_Problem_Detected,low,4,0,111,11.1,10.9915,3.9724,0.9902,0.0948,2.7059,0.1385,0.1976,0.5143,0.141,-0.0152,0.0309,0.2144,0.0269,33.28,209.27,20.97,1,0,0,0,1,0,0.087311,110,3,0.461047,97,3,0.6757,1,0.0,0.0,0.427217,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,105,10.5,10.1486,4.3023,0.9665,0.102,2.3323,0.0249,0.0555,0.236,0.0496,-0.0049,0.0201,0.0494,0.0195,30.91,198.25,23.37,1,0,0,0,0,0,0.0,,,1.277234,104,1,1.019,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,2,goal_reached,low,4,1,544,54.4,52.5449,0.831,0.9659,0.0321,9.643,0.0582,0.1524,0.8493,0.1408,-0.0033,0.0343,0.3476,0.0341,30.84,100.89,9.24,0,0,0,0,0,0,0.0,281,3,0.367811,326,0,1.0496,4,0.0,0.0,0.367811,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,3,goal_reached,low,4,1,541,54.1,51.9833,0.8399,0.9609,0.032,7.4202,0.0131,0.0269,0.1932,0.0235,-0.0028,0.0263,0.0497,0.0262,30.41,141.16,8.83,0,0,0,0,0,0,0.0,,,0.762762,213,2,0.8965,3,0.0,0.0,0.540522,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,4,goal_reached,low,4,1,537,53.7,52.2342,0.8359,0.9727,0.0321,10.026,0.0469,0.1013,0.4839,0.0898,0.002,0.0266,0.0498,0.0265,30.62,112.59,9.82,0,0,0,0,0,0,0.0,341,0,0.411132,82,1,1.0466,2,0.0,0.0,0.411132,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,5,goal_reached,low,4,1,550,55.0,52.5134,0.8314,0.9548,0.119,11.9414,0.0999,0.1771,0.593,0.1462,-0.0033,0.0247,0.0791,0.0244,33.33,113.32,12.77,0,0,0,0,0,0,0.0,214,3,0.367521,375,0,1.2473,3,0.0,0.0,0.367521,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,6,goal_reached,low,4,1,556,55.6,52.9039,0.8253,0.9515,0.0895,10.3107,0.0513,0.1676,0.9008,0.1596,-0.0049,0.0317,0.3073,0.0313,31.7,144.03,10.47,0,0,0,0,0,0,0.0,417,2,0.389982,420,2,0.8939,2,0.0,0.0,0.389982,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,7,goal_reached,low,4,1,535,53.5,51.8501,0.8421,0.9692,0.0322,10.7909,0.0562,0.1243,0.5368,0.1109,-0.0069,0.0269,0.0498,0.0261,31.63,144.93,12.08,0,0,0,0,0,0,0.0,436,1,0.407202,263,0,1.0019,2,0.0,0.0,0.293962,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,106,10.6,10.2485,4.2603,0.9668,0.1017,2.6351,0.0346,0.0759,0.341,0.0675,-0.0031,0.0198,0.0493,0.0195,38.67,358.53,44.65,1,0,0,0,0,0,0.0,,,1.224582,105,1,1.0283,2,0.0,0.0,0.496174,
OpenClutter,mpcc_hard,q_vs,0.5,5.0,11,9,goal_reached,low,4,1,541,54.1,51.9833,0.8399,0.9609,0.032,7.4202,0.0131,0.0269,0.1932,0.0235,-0.0028,0.0263,0.0497,0.0262,31.35,81.73,7.79,0,0,0,0,0,0,0.0,,,0.992421,423,1,0.6359,2,0.0,0.0,0.540522,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,1,goal_reached,low,4,1,555,55.5,54.1369,0.8065,0.9754,0.0302,12.4671,0.1827,0.5082,2.4341,0.4742,-0.002,0.0269,0.0497,0.0268,33.62,753.13,34.37,1,0,2,0,0,0,0.0,373,0,0.367479,258,3,1.0865,3,2.7951e-06,0.001551268,0.2,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,2,goal_reached,low,4,1,542,54.2,52.5719,0.8305,0.97,0.0296,9.4016,0.0626,0.1639,0.8609,0.1514,-0.0025,0.0363,0.369,0.0362,31.83,198.74,11.6,0,0,0,0,0,0,0.0,281,3,0.368145,325,0,1.048,4,0.0,0.0,0.368145,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,3,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.19,195.25,10.3,0,0,0,0,0,0,0.0,,,0.761825,213,2,0.9035,3,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,32.23,168.48,11.99,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,6,goal_reached,low,4,1,562,56.2,51.9921,0.8398,0.9251,0.1753,9.2782,0.0311,0.0822,0.5135,0.0761,-0.003,0.0266,0.0497,0.0265,32.75,181.47,10.73,0,0,2,0,0,0,0.0,435,2,0.42569,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,5,goal_reached,low,4,1,551,55.1,53.0461,0.8231,0.0388,0.9678,14.1283,0.1399,0.2598,0.9548,0.2189,-0.0045,0.0269,0.0764,0.0265,35.02,388.63,22.99,0,0,0,0,0,0,0.0,215,3,0.367526,383,0,1.2577,3,0.0,0.0,0.300424,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,32.77,243.82,16.18,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,8,goal_reached,low,4,1,557,55.7,53.229,0.8203,0.9556,0.1031,11.1927,0.0764,0.1738,0.8077,0.1561,-0.0051,0.0302,0.2398,0.0298,33.06,792.85,36.48,1,0,0,0,1,0,0.003692,117,3,0.431019,127,3,0.9713,2,8.20997e-05,0.0457295442,0.405077,
OpenClutter,mpcc_hard,q_vs,1.0,10.0,11,9,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.39,211.4,10.96,0,0,0,0,0,0,0.0,,,1.003956,423,1,0.6382,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,105,10.5,10.1486,4.3023,0.9665,0.102,2.3323,0.0249,0.0555,0.236,0.0496,-0.0049,0.0201,0.0494,0.0195,31.85,235.87,28.0,1,0,0,0,0,0,0.0,,,1.277234,104,1,1.019,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,5,solver_fail:Infeasible_Problem_Detected,low,4,0,213,21.3,20.8209,2.097,0.9775,0.0741,4.4056,0.0689,0.1324,0.5443,0.1131,-0.0005,0.0198,0.0488,0.0198,33.68,376.11,29.74,1,0,0,0,1,0,0.002275,212,3,0.546595,132,1,1.0563,2,0.0,0.0,0.533236,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,2,goal_reached,low,4,1,542,54.2,52.5689,0.8306,0.9699,0.0296,9.1536,0.0672,0.1736,0.8536,0.1601,-0.0053,0.037,0.3999,0.0367,32.7,316.12,14.89,0,0,0,0,0,0,0.0,281,3,0.368127,325,0,1.048,4,0.0,0.0,0.368127,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,1,goal_reached,low,4,1,548,54.8,53.4574,0.8168,0.9755,0.0304,12.4253,0.1623,0.4238,2.0582,0.3915,-0.001,0.026,0.0496,0.026,33.53,317.19,20.52,0,0,2,0,0,0,0.0,371,0,0.367526,259,3,1.062,3,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,3,goal_reached,low,4,1,540,54.0,52.0685,0.8386,0.9642,0.0307,7.4403,0.014,0.0292,0.1928,0.0256,-0.0004,0.0269,0.0498,0.0269,31.94,260.09,12.46,0,0,0,0,0,0,0.0,,,0.761415,213,2,0.9074,3,0.0,0.0,0.533236,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,4,goal_reached,low,4,1,535,53.5,52.3185,0.8345,0.9779,0.0279,9.8896,0.0559,0.1145,0.4873,0.0999,-0.004,0.0269,0.0497,0.0266,31.43,267.71,15.77,0,0,0,0,0,0,0.0,370,3,0.405503,81,1,1.0505,2,0.0,0.0,0.405503,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,7,goal_reached,low,4,1,532,53.2,51.7632,0.8435,0.973,0.0298,10.0365,0.0639,0.1354,0.5623,0.1194,-0.0012,0.0254,0.0498,0.0254,32.63,327.01,17.38,0,0,0,0,0,0,0.0,435,1,0.40578,264,0,1.0019,2,0.0,0.0,0.35163,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,6,goal_reached,low,4,1,561,56.1,51.9159,0.841,0.9254,0.1738,9.2162,0.0337,0.088,0.5135,0.0813,-0.0004,0.0264,0.0498,0.0264,33.32,273.74,13.94,0,0,2,0,0,0,0.0,436,2,0.43076,437,2,0.9251,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,9,goal_reached,low,4,1,540,54.0,52.0685,0.8386,0.9642,0.0307,7.4403,0.014,0.0292,0.1928,0.0256,-0.0004,0.0269,0.0498,0.0269,31.23,333.79,15.2,0,0,0,0,0,0,0.0,,,1.023662,424,1,0.637,2,0.0,0.0,0.533236,
OpenClutter,mpcc_hard,q_vs,2.0,20.0,11,8,goal_reached,low,4,1,552,55.2,52.7356,0.8279,0.9554,0.1119,11.5962,0.1289,0.3074,1.4586,0.279,-0.0006,0.0304,0.2134,0.0304,32.73,327.71,16.26,0,0,5,0,0,0,0.0,138,3,0.481412,140,3,0.9764,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,105,10.5,10.1486,4.3023,0.9665,0.102,2.3323,0.0249,0.0555,0.236,0.0496,-0.0049,0.0201,0.0494,0.0195,31.87,219.26,26.92,1,0,0,0,0,0,0.0,,,1.277234,104,1,1.019,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,1,goal_reached,low,4,1,555,55.5,54.1369,0.8065,0.9754,0.0302,12.4671,0.1827,0.5082,2.4341,0.4742,-0.002,0.0269,0.0497,0.0268,32.38,593.22,28.5,1,0,2,0,0,0,0.0,373,0,0.367479,258,3,1.0865,3,2.7951e-06,0.001551268,0.2,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,2,goal_reached,low,4,1,542,54.2,52.5719,0.8305,0.97,0.0296,9.4016,0.0626,0.1639,0.8609,0.1514,-0.0025,0.0363,0.369,0.0362,31.7,232.64,12.56,0,0,0,0,0,0,0.0,281,3,0.368145,325,0,1.048,4,0.0,0.0,0.368145,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,31.13,207.58,12.81,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,3,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.96,158.03,10.06,0,0,0,0,0,0,0.0,,,0.761825,213,2,0.9035,3,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,32.02,227.65,14.99,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,6,goal_reached,low,4,1,562,56.2,51.9921,0.8398,0.9251,0.1753,9.2782,0.0311,0.0822,0.5135,0.0761,-0.003,0.0266,0.0497,0.0265,31.37,174.89,11.09,0,0,2,0,0,0,0.0,435,2,0.42569,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,5,goal_reached,low,4,1,551,55.1,53.0461,0.8231,0.0388,0.9678,14.1283,0.1399,0.2598,0.9548,0.2189,-0.0045,0.0269,0.0764,0.0265,34.37,350.21,21.85,0,0,0,0,0,0,0.0,215,3,0.367526,383,0,1.2577,3,0.0,0.0,0.300424,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,9,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.57,190.58,11.04,0,0,0,0,0,0,0.0,,,1.003956,423,1,0.6382,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,0.5,50000.0,11,8,goal_reached,low,4,1,557,55.7,53.229,0.8203,0.9556,0.1031,11.1927,0.0764,0.1738,0.8077,0.1561,-0.0051,0.0302,0.2398,0.0298,35.06,998.76,44.82,1,0,0,0,1,0,0.003692,117,3,0.431019,127,3,0.9713,2,8.20997e-05,0.0457295442,0.405077,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,0,solver_fail:Infeasible_Problem_Detected,low,4,0,105,10.5,10.1486,4.3023,0.9665,0.102,2.3323,0.0249,0.0555,0.236,0.0496,-0.0049,0.0201,0.0494,0.0195,32.56,185.28,24.36,1,0,0,0,0,0,0.0,,,1.277234,104,1,1.019,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,2,goal_reached,low,4,1,542,54.2,52.5719,0.8305,0.97,0.0296,9.4016,0.0626,0.1639,0.8609,0.1514,-0.0025,0.0363,0.369,0.0362,31.5,184.82,11.27,0,0,0,0,0,0,0.0,281,3,0.368145,325,0,1.048,4,0.0,0.0,0.368145,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,1,goal_reached,low,4,1,555,55.5,54.1369,0.8065,0.9754,0.0302,12.4671,0.1827,0.5082,2.4341,0.4742,-0.002,0.0269,0.0497,0.0268,34.01,602.5,28.31,1,0,2,0,0,0,0.0,373,0,0.367479,258,3,1.0865,3,2.7951e-06,0.001551268,0.2,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,3,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.92,182.83,10.91,0,0,0,0,0,0,0.0,,,0.761825,213,2,0.9035,3,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,32.08,157.59,12.11,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,32.44,235.53,16.34,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,6,goal_reached,low,4,1,562,56.2,51.9921,0.8398,0.9251,0.1753,9.2782,0.0311,0.0822,0.5135,0.0761,-0.003,0.0266,0.0497,0.0265,32.4,168.17,10.07,0,0,2,0,0,0,0.0,435,2,0.42569,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,5,goal_reached,low,4,1,551,55.1,53.0461,0.8231,0.0388,0.9678,14.1283,0.1399,0.2598,0.9548,0.2189,-0.0045,0.0269,0.0764,0.0265,34.31,406.42,22.22,0,0,0,0,0,0,0.0,215,3,0.367526,383,0,1.2577,3,0.0,0.0,0.300424,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,9,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,31.16,174.4,10.16,0,0,0,0,0,0,0.0,,,1.003956,423,1,0.6382,2,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,1.0,100000.0,11,8,goal_reached,low,4,1,557,55.7,53.229,0.8203,0.9556,0.1031,11.1927,0.0764,0.1738,0.8077,0.1561,-0.0051,0.0302,0.2398,0.0298,34.35,697.06,32.95,1,0,0,0,1,0,0.003692,117,3,0.431019,127,3,0.9713,2,8.20997e-05,0.0457295442,0.405077,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,3,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,28.64,237.63,11.57,0,0,0,0,0,0,0.0,,,0.761825,213,2,0.9035,3,0.0,0.0,0.541702,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,2,goal_reached,low,4,1,542,54.2,52.5719,0.8305,0.97,0.0296,9.4016,0.0626,0.1639,0.8609,0.1514,-0.0025,0.0363,0.369,0.0362,30.29,162.57,10.29,0,0,0,0,0,0,0.0,281,3,0.368145,325,0,1.048,4,0.0,0.0,0.368145,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,1,goal_reached,low,4,1,555,55.5,54.1369,0.8065,0.9754,0.0302,12.4671,0.1827,0.5082,2.4341,0.4742,-0.002,0.0269,0.0497,0.0268,32.85,720.03,32.49,1,0,2,0,0,0,0.0,373,0,0.367479,258,3,1.0865,3,2.7951e-06,0.001551268,0.2,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,4,goal_reached,low,4,1,535,53.5,52.2804,0.8352,0.9772,0.0279,10.0273,0.0535,0.111,0.4883,0.0973,-0.0031,0.0268,0.0496,0.0266,30.76,235.43,13.54,0,0,0,0,0,0,0.0,341,0,0.402754,81,1,1.0523,2,0.0,0.0,0.402754,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,6,goal_reached,low,4,1,562,56.2,51.9921,0.8398,0.9251,0.1753,9.2782,0.0311,0.0822,0.5135,0.0761,-0.003,0.0266,0.0497,0.0265,31.43,256.2,13.42,0,0,2,0,0,0,0.0,435,2,0.42569,438,2,0.927,2,0.0,0.0,0.2,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,7,goal_reached,low,4,1,533,53.3,51.8227,0.8425,0.9723,0.0299,10.3968,0.0601,0.1304,0.558,0.1157,-0.002,0.0277,0.0497,0.0276,32.77,201.57,16.49,0,0,0,0,0,0,0.0,298,3,0.407018,264,0,1.0,2,0.0,0.0,0.328931,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,5,goal_reached,low,4,1,551,55.1,53.0461,0.8231,0.0388,0.9678,14.1283,0.1399,0.2598,0.9548,0.2189,-0.0045,0.0269,0.0764,0.0265,34.53,358.16,20.78,0,0,0,0,0,0,0.0,215,3,0.367526,383,0,1.2577,3,0.0,0.0,0.300424,
OpenClutter,mpcc_hard,rho_dyn,2.0,200000.0,11,9,goal_reached,low,4,1,539,53.9,51.939,0.8406,0.9636,0.0304,7.3368,0.0125,0.0262,0.193,0.0231,-0.0056,0.0265,0.0496,0.0259,29.9,181.14,10.44,0,0,0,0,0,0,0.0,,,1.003956,423,1,0.6382,2,0.0,0.0,0.541702,
